student_id,name,class,board
7906,Student_7906,9,CBSE
7907,Student_7907,9,CBSE
7908,Student_7908,9,SSC
7909,Student_7909,10,SSC
7910,Student_7910,9,CBSE
7911,Student_7911,9,SSC
7912,Student_7912,9,CBSE
7913,Student_7913,10,CBSE
7914,Student_7914,9,SSC
7915,Student_7915,10,SSC
7916,Student_7916,9,CBSE
7917,Student_7917,9,CBSE
7918,Student_7918,9,CBSE
7919,Student_7919,10,SSC
7920,Student_7920,9,SSC
7921,Student_7921,10,SSC
7922,Student_7922,10,CBSE
7923,Student_7923,10,SSC
7924,Student_7924,9,CBSE
7925,Student_7925,9,SSC
7926,Student_7926,9,CBSE
7927,Student_7927,10,SSC
7928,Student_7928,9,CBSE
7929,Student_7929,10,CBSE
7930,Student_7930,9,CBSE
7931,Student_7931,10,SSC
7932,Student_7932,10,SSC
7933,Student_7933,9,CBSE
7934,Student_7934,10,SSC
7935,Student_7935,9,CBSE
7936,Student_7936,9,SSC
7937,Student_7937,10,SSC
7938,Student_7938,9,SSC
7939,Student_7939,10,SSC
7940,Student_7940,9,CBSE
7941,Student_7941,10,CBSE
7942,Student_7942,9,CBSE
7943,Student_7943,10,CBSE
7944,Student_7944,10,SSC
7945,Student_7945,10,SSC
7946,Student_7946,10,SSC
7947,Student_7947,9,SSC
7948,Student_7948,10,SSC
7949,Student_7949,9,CBSE
7950,Student_7950,9,CBSE
7951,Student_7951,9,SSC
7952,Student_7952,9,SSC
7953,Student_7953,10,SSC
7954,Student_7954,10,SSC
7955,Student_7955,10,CBSE
7956,Student_7956,9,CBSE
7957,Student_7957,9,CBSE
7958,Student_7958,9,CBSE
7959,Student_7959,10,SSC
7960,Student_7960,9,CBSE
7961,Student_7961,10,CBSE
7962,Student_7962,10,SSC
7963,Student_7963,10,SSC
7964,Student_7964,10,CBSE
7965,Student_7965,9,CBSE
7966,Student_7966,10,CBSE
7967,Student_7967,9,SSC
7968,Student_7968,10,SSC
7969,Student_7969,10,CBSE
7970,Student_7970,10,SSC
7971,Student_7971,9,SSC
7972,Student_7972,10,SSC
7973,Student_7973,10,SSC
7974,Student_7974,10,CBSE
7975,Student_7975,9,CBSE
7976,Student_7976,10,CBSE
7977,Student_7977,10,CBSE
7978,Student_7978,10,SSC
7979,Student_7979,10,SSC
7980,Student_7980,9,CBSE
7981,Student_7981,10,CBSE
7982,Student_7982,10,SSC
7983,Student_7983,10,SSC
7984,Student_7984,9,SSC
7985,Student_7985,10,CBSE
7986,Student_7986,10,SSC
7987,Student_7987,9,SSC
7988,Student_7988,10,SSC
7989,Student_7989,9,CBSE
7990,Student_7990,10,CBSE
7991,Student_7991,9,CBSE
7992,Student_7992,9,CBSE
7993,Student_7993,10,SSC
7994,Student_7994,10,CBSE
7995,Student_7995,9,CBSE
7996,Student_7996,9,SSC
7997,Student_7997,10,CBSE
7998,Student_7998,9,CBSE
7999,Student_7999,10,SSC
8000,Student_8000,10,SSC
8001,Student_8001,10,CBSE
8002,Student_8002,10,CBSE
8003,Student_8003,9,CBSE
8004,Student_8004,9,SSC
8005,Student_8005,9,CBSE
8006,Student_8006,10,SSC
8007,Student_8007,9,CBSE
8008,Student_8008,9,SSC
8009,Student_8009,10,CBSE
8010,Student_8010,10,SSC
8011,Student_8011,9,SSC
8012,Student_8012,10,SSC
8013,Student_8013,10,CBSE
8014,Student_8014,10,SSC
8015,Student_8015,10,SSC
8016,Student_8016,10,CBSE
8017,Student_8017,10,CBSE
8018,Student_8018,9,SSC
8019,Student_8019,9,SSC
8020,Student_8020,10,CBSE
8021,Student_8021,9,CBSE
8022,Student_8022,10,SSC
8023,Student_8023,9,SSC
8024,Student_8024,9,SSC
8025,Student_8025,9,SSC
8026,Student_8026,10,SSC
8027,Student_8027,10,SSC
8028,Student_8028,10,SSC
8029,Student_8029,9,CBSE
8030,Student_8030,9,CBSE
8031,Student_8031,10,SSC
8032,Student_8032,10,CBSE
8033,Student_8033,9,CBSE
8034,Student_8034,9,CBSE
8035,Student_8035,9,SSC
8036,Student_8036,9,SSC
8037,Student_8037,9,CBSE
8038,Student_8038,9,CBSE
8039,Student_8039,10,SSC
8040,Student_8040,10,CBSE
8041,Student_8041,9,CBSE
8042,Student_8042,9,CBSE
8043,Student_8043,10,CBSE
8044,Student_8044,9,SSC
8045,Student_8045,9,CBSE
8046,Student_8046,9,CBSE
8047,Student_8047,9,CBSE
8048,Student_8048,9,CBSE
8049,Student_8049,9,CBSE
8050,Student_8050,10,SSC
8051,Student_8051,9,SSC
8052,Student_8052,10,CBSE
8053,Student_8053,9,CBSE
8054,Student_8054,9,SSC
8055,Student_8055,10,CBSE
8056,Student_8056,10,CBSE
8057,Student_8057,9,CBSE
8058,Student_8058,10,SSC
8059,Student_8059,10,SSC
8060,Student_8060,10,CBSE
8061,Student_8061,9,SSC
8062,Student_8062,10,CBSE
8063,Student_8063,9,SSC
8064,Student_8064,9,CBSE
8065,Student_8065,9,CBSE
8066,Student_8066,10,SSC
8067,Student_8067,9,SSC
8068,Student_8068,10,CBSE
8069,Student_8069,10,CBSE
8070,Student_8070,10,SSC
8071,Student_8071,10,CBSE
8072,Student_8072,10,CBSE
8073,Student_8073,9,CBSE
8074,Student_8074,10,CBSE
8075,Student_8075,9,SSC
8076,Student_8076,10,CBSE
8077,Student_8077,10,SSC
8078,Student_8078,9,CBSE
8079,Student_8079,10,SSC
8080,Student_8080,9,SSC
8081,Student_8081,10,SSC
8082,Student_8082,10,CBSE
8083,Student_8083,10,CBSE
8084,Student_8084,9,CBSE
8085,Student_8085,9,SSC
8086,Student_8086,10,SSC
8087,Student_8087,10,CBSE
8088,Student_8088,9,SSC
8089,Student_8089,10,SSC
8090,Student_8090,10,SSC
8091,Student_8091,9,SSC
8092,Student_8092,9,SSC
8093,Student_8093,9,CBSE
8094,Student_8094,10,CBSE
8095,Student_8095,9,SSC
8096,Student_8096,9,SSC
8097,Student_8097,9,SSC
8098,Student_8098,9,SSC
8099,Student_8099,10,SSC
8100,Student_8100,10,SSC
8101,Student_8101,9,CBSE
8102,Student_8102,9,SSC
8103,Student_8103,10,SSC
8104,Student_8104,9,CBSE
8105,Student_8105,10,CBSE
8106,Student_8106,9,CBSE
8107,Student_8107,10,SSC
8108,Student_8108,9,CBSE
8109,Student_8109,10,SSC
8110,Student_8110,10,CBSE
8111,Student_8111,9,CBSE
8112,Student_8112,10,CBSE
8113,Student_8113,10,SSC
8114,Student_8114,10,SSC
8115,Student_8115,10,SSC
8116,Student_8116,9,SSC
8117,Student_8117,9,CBSE
8118,Student_8118,10,SSC
8119,Student_8119,10,CBSE
8120,Student_8120,9,SSC
8121,Student_8121,10,SSC
8122,Student_8122,9,CBSE
8123,Student_8123,10,SSC
8124,Student_8124,10,SSC
8125,Student_8125,9,CBSE
8126,Student_8126,10,CBSE
8127,Student_8127,9,SSC
8128,Student_8128,10,SSC
8129,Student_8129,9,CBSE
8130,Student_8130,9,CBSE
8131,Student_8131,10,SSC
8132,Student_8132,10,CBSE
8133,Student_8133,9,SSC
8134,Student_8134,10,SSC
8135,Student_8135,9,CBSE
8136,Student_8136,10,SSC
8137,Student_8137,10,CBSE
8138,Student_8138,10,CBSE
8139,Student_8139,9,CBSE
8140,Student_8140,9,CBSE
8141,Student_8141,9,SSC
8142,Student_8142,9,CBSE
8143,Student_8143,9,CBSE
8144,Student_8144,9,CBSE
8145,Student_8145,9,CBSE
8146,Student_8146,9,CBSE
8147,Student_8147,9,CBSE
8148,Student_8148,9,CBSE
8149,Student_8149,10,CBSE
8150,Student_8150,9,CBSE
8151,Student_8151,9,CBSE
8152,Student_8152,9,SSC
8153,Student_8153,10,SSC
8154,Student_8154,10,SSC
8155,Student_8155,10,CBSE
8156,Student_8156,10,CBSE
8157,Student_8157,10,SSC
8158,Student_8158,10,SSC
8159,Student_8159,10,CBSE
8160,Student_8160,10,SSC
8161,Student_8161,9,SSC
8162,Student_8162,10,CBSE
8163,Student_8163,10,SSC
8164,Student_8164,10,SSC
8165,Student_8165,10,CBSE
8166,Student_8166,9,CBSE
8167,Student_8167,10,SSC
8168,Student_8168,9,CBSE
8169,Student_8169,10,CBSE
8170,Student_8170,9,SSC
8171,Student_8171,9,SSC
8172,Student_8172,10,CBSE
8173,Student_8173,9,SSC
8174,Student_8174,9,SSC
8175,Student_8175,10,SSC
8176,Student_8176,10,CBSE
8177,Student_8177,9,CBSE
8178,Student_8178,9,CBSE
8179,Student_8179,9,SSC
8180,Student_8180,9,SSC
8181,Student_8181,9,CBSE
8182,Student_8182,9,SSC
8183,Student_8183,10,SSC
8184,Student_8184,9,SSC
8185,Student_8185,10,CBSE
8186,Student_8186,10,SSC
8187,Student_8187,9,CBSE
8188,Student_8188,9,SSC
8189,Student_8189,10,CBSE
8190,Student_8190,10,SSC
8191,Student_8191,9,SSC
8192,Student_8192,10,CBSE
8193,Student_8193,9,SSC
8194,Student_8194,9,SSC
8195,Student_8195,9,SSC
8196,Student_8196,10,SSC
8197,Student_8197,10,SSC
8198,Student_8198,9,SSC
8199,Student_8199,10,CBSE
8200,Student_8200,9,SSC
8201,Student_8201,9,SSC
8202,Student_8202,9,SSC
8203,Student_8203,9,CBSE
8204,Student_8204,9,SSC
8205,Student_8205,10,CBSE
8206,Student_8206,9,CBSE
8207,Student_8207,9,CBSE
8208,Student_8208,9,CBSE
8209,Student_8209,9,CBSE
8210,Student_8210,9,CBSE
8211,Student_8211,9,CBSE
8212,Student_8212,10,CBSE
8213,Student_8213,9,SSC
8214,Student_8214,9,SSC
8215,Student_8215,10,SSC
8216,Student_8216,9,SSC
8217,Student_8217,10,CBSE
8218,Student_8218,9,SSC
8219,Student_8219,10,CBSE
8220,Student_8220,10,CBSE
8221,Student_8221,10,SSC
8222,Student_8222,10,CBSE
8223,Student_8223,9,SSC
8224,Student_8224,10,CBSE
8225,Student_8225,9,CBSE
8226,Student_8226,10,SSC
8227,Student_8227,9,SSC
8228,Student_8228,9,SSC
8229,Student_8229,9,CBSE
8230,Student_8230,9,SSC
8231,Student_8231,10,CBSE
8232,Student_8232,10,CBSE
8233,Student_8233,10,SSC
8234,Student_8234,10,CBSE
8235,Student_8235,10,SSC
8236,Student_8236,9,CBSE
8237,Student_8237,9,SSC
8238,Student_8238,10,SSC
8239,Student_8239,10,CBSE
8240,Student_8240,10,SSC
8241,Student_8241,9,CBSE
8242,Student_8242,9,CBSE
8243,Student_8243,9,CBSE
8244,Student_8244,10,SSC
8245,Student_8245,9,CBSE
8246,Student_8246,9,CBSE
8247,Student_8247,10,SSC
8248,Student_8248,10,SSC
8249,Student_8249,9,SSC
8250,Student_8250,10,SSC
8251,Student_8251,10,SSC
8252,Student_8252,10,SSC
8253,Student_8253,9,SSC
8254,Student_8254,9,CBSE
8255,Student_8255,9,CBSE
8256,Student_8256,10,CBSE
8257,Student_8257,10,SSC
8258,Student_8258,10,CBSE
8259,Student_8259,9,CBSE
8260,Student_8260,10,CBSE
8261,Student_8261,10,CBSE
8262,Student_8262,10,SSC
8263,Student_8263,10,CBSE
8264,Student_8264,9,CBSE
8265,Student_8265,10,SSC
8266,Student_8266,9,CBSE
8267,Student_8267,10,SSC
8268,Student_8268,10,CBSE
8269,Student_8269,9,CBSE
8270,Student_8270,10,SSC
8271,Student_8271,10,CBSE
8272,Student_8272,10,SSC
8273,Student_8273,9,SSC
8274,Student_8274,10,SSC
8275,Student_8275,9,SSC
8276,Student_8276,10,SSC
8277,Student_8277,10,SSC
8278,Student_8278,10,CBSE
8279,Student_8279,10,CBSE
8280,Student_8280,9,CBSE
8281,Student_8281,10,SSC
8282,Student_8282,9,CBSE
8283,Student_8283,9,CBSE
8284,Student_8284,9,SSC
8285,Student_8285,9,SSC
8286,Student_8286,10,CBSE
8287,Student_8287,9,CBSE
8288,Student_8288,10,CBSE
8289,Student_8289,9,SSC
8290,Student_8290,9,CBSE
8291,Student_8291,9,CBSE
8292,Student_8292,10,SSC
8293,Student_8293,9,CBSE
8294,Student_8294,10,CBSE
8295,Student_8295,9,CBSE
8296,Student_8296,9,CBSE
8297,Student_8297,10,SSC
8298,Student_8298,10,CBSE
8299,Student_8299,10,CBSE
8300,Student_8300,9,SSC
8301,Student_8301,10,SSC
8302,Student_8302,10,CBSE
8303,Student_8303,9,SSC
8304,Student_8304,9,CBSE
8305,Student_8305,9,SSC
8306,Student_8306,10,CBSE
8307,Student_8307,10,CBSE
8308,Student_8308,9,CBSE
8309,Student_8309,10,SSC
8310,Student_8310,9,CBSE
8311,Student_8311,9,SSC
8312,Student_8312,9,CBSE
8313,Student_8313,10,SSC
8314,Student_8314,9,SSC
8315,Student_8315,10,SSC
8316,Student_8316,9,SSC
8317,Student_8317,10,SSC
8318,Student_8318,9,SSC
8319,Student_8319,9,SSC
8320,Student_8320,10,CBSE
8321,Student_8321,9,CBSE
8322,Student_8322,10,SSC
8323,Student_8323,9,CBSE
8324,Student_8324,10,SSC
8325,Student_8325,10,CBSE
8326,Student_8326,9,SSC
8327,Student_8327,10,CBSE
8328,Student_8328,9,CBSE
8329,Student_8329,10,SSC
8330,Student_8330,10,SSC
8331,Student_8331,9,SSC
8332,Student_8332,10,CBSE
8333,Student_8333,10,SSC
8334,Student_8334,10,SSC
8335,Student_8335,10,SSC
8336,Student_8336,9,SSC
8337,Student_8337,9,SSC
8338,Student_8338,10,SSC
8339,Student_8339,9,SSC
8340,Student_8340,9,CBSE
8341,Student_8341,10,SSC
8342,Student_8342,9,SSC
8343,Student_8343,10,CBSE
8344,Student_8344,9,CBSE
8345,Student_8345,9,SSC
8346,Student_8346,9,CBSE
8347,Student_8347,9,CBSE
8348,Student_8348,9,SSC
8349,Student_8349,10,CBSE
8350,Student_8350,9,CBSE
8351,Student_8351,10,SSC
8352,Student_8352,9,SSC
8353,Student_8353,9,SSC
8354,Student_8354,9,SSC
8355,Student_8355,10,SSC
8356,Student_8356,10,SSC
8357,Student_8357,10,CBSE
8358,Student_8358,9,CBSE
8359,Student_8359,10,SSC
8360,Student_8360,10,SSC
8361,Student_8361,10,SSC
8362,Student_8362,10,CBSE
8363,Student_8363,9,CBSE
8364,Student_8364,10,SSC
8365,Student_8365,9,SSC
8366,Student_8366,9,CBSE
8367,Student_8367,9,CBSE
8368,Student_8368,10,CBSE
8369,Student_8369,10,CBSE
8370,Student_8370,9,SSC
8371,Student_8371,9,CBSE
8372,Student_8372,9,CBSE
8373,Student_8373,9,CBSE
8374,Student_8374,9,SSC
8375,Student_8375,9,SSC
8376,Student_8376,10,SSC
8377,Student_8377,10,CBSE
8378,Student_8378,9,CBSE
8379,Student_8379,9,SSC
8380,Student_8380,10,SSC
8381,Student_8381,9,SSC
8382,Student_8382,9,CBSE
8383,Student_8383,10,CBSE
8384,Student_8384,9,CBSE
8385,Student_8385,10,SSC
8386,Student_8386,9,SSC
8387,Student_8387,9,CBSE
8388,Student_8388,10,SSC
8389,Student_8389,9,SSC
8390,Student_8390,10,SSC
8391,Student_8391,9,SSC
8392,Student_8392,10,CBSE
8393,Student_8393,10,SSC
8394,Student_8394,9,CBSE
8395,Student_8395,10,CBSE
8396,Student_8396,10,CBSE
8397,Student_8397,9,SSC
8398,Student_8398,9,CBSE
8399,Student_8399,10,SSC
8400,Student_8400,10,SSC
8401,Student_8401,10,CBSE
8402,Student_8402,9,SSC
8403,Student_8403,10,CBSE
8404,Student_8404,9,SSC
8405,Student_8405,9,CBSE
8406,Student_8406,9,CBSE
8407,Student_8407,9,CBSE
8408,Student_8408,10,SSC
8409,Student_8409,10,CBSE
8410,Student_8410,10,CBSE
8411,Student_8411,10,SSC
8412,Student_8412,9,CBSE
8413,Student_8413,9,SSC
8414,Student_8414,9,SSC
8415,Student_8415,9,SSC
8416,Student_8416,9,CBSE
8417,Student_8417,10,SSC
8418,Student_8418,10,SSC
8419,Student_8419,10,SSC
8420,Student_8420,10,SSC
8421,Student_8421,10,CBSE
8422,Student_8422,9,CBSE
8423,Student_8423,9,SSC
8424,Student_8424,9,CBSE
8425,Student_8425,10,SSC
8426,Student_8426,10,SSC
8427,Student_8427,10,CBSE
8428,Student_8428,10,CBSE
8429,Student_8429,10,CBSE
8430,Student_8430,10,SSC
8431,Student_8431,10,CBSE
8432,Student_8432,10,SSC
8433,Student_8433,9,CBSE
8434,Student_8434,9,CBSE
8435,Student_8435,9,CBSE
8436,Student_8436,9,SSC
8437,Student_8437,9,SSC
8438,Student_8438,9,SSC
8439,Student_8439,9,CBSE
8440,Student_8440,9,CBSE
8441,Student_8441,9,SSC
8442,Student_8442,10,CBSE
8443,Student_8443,9,SSC
8444,Student_8444,10,SSC
8445,Student_8445,10,SSC
8446,Student_8446,10,CBSE
8447,Student_8447,9,CBSE
8448,Student_8448,9,SSC
8449,Student_8449,10,SSC
8450,Student_8450,10,CBSE
8451,Student_8451,10,SSC
8452,Student_8452,9,SSC
8453,Student_8453,9,CBSE
8454,Student_8454,9,SSC
8455,Student_8455,9,CBSE
8456,Student_8456,10,SSC
8457,Student_8457,9,CBSE
8458,Student_8458,9,SSC
8459,Student_8459,9,SSC
8460,Student_8460,9,SSC
8461,Student_8461,10,SSC
8462,Student_8462,10,CBSE
8463,Student_8463,9,CBSE
8464,Student_8464,9,SSC
8465,Student_8465,9,CBSE
8466,Student_8466,10,SSC
8467,Student_8467,9,SSC
8468,Student_8468,10,CBSE
8469,Student_8469,9,SSC
8470,Student_8470,10,SSC
8471,Student_8471,9,SSC
8472,Student_8472,10,CBSE
8473,Student_8473,9,CBSE
8474,Student_8474,10,SSC
8475,Student_8475,9,SSC
8476,Student_8476,10,CBSE
8477,Student_8477,10,SSC
8478,Student_8478,9,CBSE
8479,Student_8479,10,SSC
8480,Student_8480,9,CBSE
8481,Student_8481,10,SSC
8482,Student_8482,10,SSC
8483,Student_8483,10,SSC
8484,Student_8484,9,CBSE
8485,Student_8485,9,CBSE
8486,Student_8486,10,CBSE
8487,Student_8487,9,CBSE
8488,Student_8488,10,CBSE
8489,Student_8489,9,SSC
8490,Student_8490,9,CBSE
8491,Student_8491,9,SSC
8492,Student_8492,10,CBSE
8493,Student_8493,10,SSC
8494,Student_8494,9,CBSE
8495,Student_8495,10,SSC
8496,Student_8496,10,SSC
8497,Student_8497,10,SSC
8498,Student_8498,10,SSC
8499,Student_8499,9,CBSE
8500,Student_8500,10,SSC
8501,Student_8501,9,SSC
8502,Student_8502,10,SSC
8503,Student_8503,9,CBSE
8504,Student_8504,9,CBSE
8505,Student_8505,10,SSC
8506,Student_8506,9,SSC
8507,Student_8507,9,SSC
8508,Student_8508,10,SSC
8509,Student_8509,9,CBSE
8510,Student_8510,10,CBSE
8511,Student_8511,10,CBSE
8512,Student_8512,9,CBSE
8513,Student_8513,10,SSC
8514,Student_8514,10,CBSE
8515,Student_8515,9,SSC
8516,Student_8516,9,SSC
8517,Student_8517,9,SSC
8518,Student_8518,10,SSC
8519,Student_8519,10,CBSE
8520,Student_8520,10,SSC
8521,Student_8521,9,SSC
8522,Student_8522,10,CBSE
8523,Student_8523,9,CBSE
8524,Student_8524,10,SSC
8525,Student_8525,10,CBSE
8526,Student_8526,10,CBSE
8527,Student_8527,10,CBSE
8528,Student_8528,10,SSC
8529,Student_8529,10,SSC
8530,Student_8530,9,CBSE
8531,Student_8531,10,CBSE
8532,Student_8532,10,SSC
8533,Student_8533,10,SSC
8534,Student_8534,9,SSC
8535,Student_8535,10,CBSE
8536,Student_8536,10,SSC
8537,Student_8537,9,SSC
8538,Student_8538,10,SSC
8539,Student_8539,9,SSC
8540,Student_8540,10,CBSE
8541,Student_8541,9,SSC
8542,Student_8542,9,CBSE
8543,Student_8543,10,CBSE
8544,Student_8544,9,SSC
8545,Student_8545,10,CBSE
8546,Student_8546,9,SSC
8547,Student_8547,10,CBSE
8548,Student_8548,9,CBSE
8549,Student_8549,10,CBSE
8550,Student_8550,9,CBSE
8551,Student_8551,10,CBSE
8552,Student_8552,10,CBSE
8553,Student_8553,10,SSC
8554,Student_8554,10,SSC
8555,Student_8555,9,SSC
8556,Student_8556,10,SSC
8557,Student_8557,10,SSC
8558,Student_8558,10,CBSE
8559,Student_8559,9,CBSE
8560,Student_8560,9,SSC
8561,Student_8561,9,SSC
8562,Student_8562,10,SSC
8563,Student_8563,9,SSC
8564,Student_8564,9,CBSE
8565,Student_8565,10,CBSE
8566,Student_8566,10,CBSE
8567,Student_8567,9,SSC
8568,Student_8568,10,SSC
8569,Student_8569,10,CBSE
8570,Student_8570,9,CBSE
8571,Student_8571,9,CBSE
8572,Student_8572,10,CBSE
8573,Student_8573,10,CBSE
8574,Student_8574,9,SSC
8575,Student_8575,10,CBSE
8576,Student_8576,10,CBSE
8577,Student_8577,9,SSC
8578,Student_8578,9,SSC
8579,Student_8579,10,CBSE
8580,Student_8580,9,CBSE
8581,Student_8581,10,CBSE
8582,Student_8582,10,CBSE
8583,Student_8583,10,CBSE
8584,Student_8584,9,SSC
8585,Student_8585,10,SSC
8586,Student_8586,9,SSC
8587,Student_8587,10,SSC
8588,Student_8588,10,SSC
8589,Student_8589,9,CBSE
8590,Student_8590,9,CBSE
8591,Student_8591,9,CBSE
8592,Student_8592,10,CBSE
8593,Student_8593,9,SSC
8594,Student_8594,9,SSC
8595,Student_8595,9,CBSE
8596,Student_8596,9,SSC
8597,Student_8597,9,CBSE
8598,Student_8598,10,SSC
8599,Student_8599,9,SSC
8600,Student_8600,10,CBSE
8601,Student_8601,10,SSC
8602,Student_8602,10,SSC
8603,Student_8603,10,SSC
8604,Student_8604,10,SSC
8605,Student_8605,10,SSC
8606,Student_8606,10,CBSE
8607,Student_8607,9,CBSE
8608,Student_8608,9,CBSE
8609,Student_8609,10,CBSE
8610,Student_8610,10,SSC
8611,Student_8611,10,SSC
8612,Student_8612,9,SSC
8613,Student_8613,9,CBSE
8614,Student_8614,9,SSC
8615,Student_8615,9,CBSE
8616,Student_8616,9,SSC
8617,Student_8617,10,CBSE
8618,Student_8618,10,CBSE
8619,Student_8619,9,SSC
8620,Student_8620,10,SSC
8621,Student_8621,10,SSC
8622,Student_8622,10,CBSE
8623,Student_8623,10,CBSE
8624,Student_8624,10,CBSE
8625,Student_8625,10,CBSE
8626,Student_8626,10,SSC
8627,Student_8627,9,SSC
8628,Student_8628,9,CBSE
8629,Student_8629,10,CBSE
8630,Student_8630,10,SSC
8631,Student_8631,9,CBSE
8632,Student_8632,9,CBSE
8633,Student_8633,9,CBSE
8634,Student_8634,10,SSC
8635,Student_8635,9,CBSE
8636,Student_8636,9,CBSE
8637,Student_8637,10,CBSE
8638,Student_8638,10,CBSE
8639,Student_8639,10,SSC
8640,Student_8640,10,SSC
8641,Student_8641,9,CBSE
8642,Student_8642,10,CBSE
8643,Student_8643,9,CBSE
8644,Student_8644,10,SSC
8645,Student_8645,9,CBSE
8646,Student_8646,9,CBSE
8647,Student_8647,9,SSC
8648,Student_8648,10,CBSE
8649,Student_8649,10,SSC
8650,Student_8650,10,CBSE
8651,Student_8651,9,SSC
8652,Student_8652,10,SSC
8653,Student_8653,9,CBSE
8654,Student_8654,10,SSC
8655,Student_8655,9,SSC
8656,Student_8656,9,SSC
8657,Student_8657,10,CBSE
8658,Student_8658,10,CBSE
8659,Student_8659,9,SSC
8660,Student_8660,10,CBSE
8661,Student_8661,9,SSC
8662,Student_8662,10,CBSE
8663,Student_8663,9,SSC
8664,Student_8664,9,CBSE
8665,Student_8665,9,SSC
8666,Student_8666,9,CBSE
8667,Student_8667,10,SSC
8668,Student_8668,9,CBSE
8669,Student_8669,9,SSC
8670,Student_8670,9,SSC
8671,Student_8671,10,CBSE
8672,Student_8672,10,CBSE
8673,Student_8673,9,CBSE
8674,Student_8674,10,SSC
8675,Student_8675,9,CBSE
8676,Student_8676,9,CBSE
8677,Student_8677,9,CBSE
8678,Student_8678,9,SSC
8679,Student_8679,9,CBSE
8680,Student_8680,9,SSC
8681,Student_8681,9,CBSE
8682,Student_8682,10,CBSE
8683,Student_8683,9,CBSE
8684,Student_8684,10,CBSE
8685,Student_8685,9,CBSE
8686,Student_8686,9,CBSE
8687,Student_8687,10,CBSE
8688,Student_8688,9,SSC
8689,Student_8689,10,CBSE
8690,Student_8690,10,SSC
8691,Student_8691,9,CBSE
8692,Student_8692,10,SSC
8693,Student_8693,9,CBSE
8694,Student_8694,10,CBSE
8695,Student_8695,9,SSC
8696,Student_8696,9,CBSE
8697,Student_8697,10,SSC
8698,Student_8698,9,CBSE
8699,Student_8699,9,SSC
8700,Student_8700,9,CBSE
8701,Student_8701,9,CBSE
8702,Student_8702,9,SSC
8703,Student_8703,9,SSC
8704,Student_8704,9,CBSE
8705,Student_8705,10,CBSE
8706,Student_8706,9,CBSE
8707,Student_8707,9,SSC
8708,Student_8708,10,SSC
8709,Student_8709,10,CBSE
8710,Student_8710,9,CBSE
8711,Student_8711,10,SSC
8712,Student_8712,10,SSC
8713,Student_8713,10,CBSE
8714,Student_8714,9,SSC
8715,Student_8715,10,CBSE
8716,Student_8716,9,SSC
8717,Student_8717,10,SSC
8718,Student_8718,10,SSC
8719,Student_8719,9,CBSE
8720,Student_8720,10,SSC
8721,Student_8721,10,CBSE
8722,Student_8722,9,CBSE
8723,Student_8723,9,SSC
8724,Student_8724,9,CBSE
8725,Student_8725,10,SSC
8726,Student_8726,10,CBSE
8727,Student_8727,10,CBSE
8728,Student_8728,10,CBSE
8729,Student_8729,9,CBSE
8730,Student_8730,10,CBSE
8731,Student_8731,10,CBSE
8732,Student_8732,10,CBSE
8733,Student_8733,9,CBSE
8734,Student_8734,9,SSC
8735,Student_8735,10,CBSE
8736,Student_8736,9,CBSE
8737,Student_8737,9,CBSE
8738,Student_8738,9,CBSE
8739,Student_8739,9,CBSE
8740,Student_8740,10,CBSE
8741,Student_8741,9,CBSE
8742,Student_8742,10,SSC
8743,Student_8743,10,CBSE
8744,Student_8744,10,SSC
8745,Student_8745,9,CBSE
8746,Student_8746,10,CBSE
8747,Student_8747,10,CBSE
8748,Student_8748,10,SSC
8749,Student_8749,10,CBSE
8750,Student_8750,10,CBSE
8751,Student_8751,9,SSC
8752,Student_8752,9,CBSE
8753,Student_8753,9,SSC
8754,Student_8754,9,SSC
8755,Student_8755,9,SSC
8756,Student_8756,9,CBSE
8757,Student_8757,10,SSC
8758,Student_8758,10,SSC
8759,Student_8759,10,CBSE
8760,Student_8760,10,CBSE
8761,Student_8761,10,SSC
8762,Student_8762,10,CBSE
8763,Student_8763,10,SSC
8764,Student_8764,9,SSC
8765,Student_8765,10,CBSE
8766,Student_8766,10,CBSE
8767,Student_8767,10,SSC
8768,Student_8768,9,CBSE
8769,Student_8769,9,SSC
8770,Student_8770,9,CBSE
8771,Student_8771,10,SSC
8772,Student_8772,9,CBSE
8773,Student_8773,9,CBSE
8774,Student_8774,9,SSC
8775,Student_8775,10,CBSE
8776,Student_8776,9,SSC
8777,Student_8777,10,CBSE
8778,Student_8778,9,CBSE
8779,Student_8779,9,SSC
8780,Student_8780,9,SSC
8781,Student_8781,9,CBSE
8782,Student_8782,10,SSC
8783,Student_8783,9,CBSE
8784,Student_8784,10,CBSE
8785,Student_8785,9,CBSE
8786,Student_8786,10,CBSE
8787,Student_8787,9,CBSE
8788,Student_8788,9,CBSE
8789,Student_8789,9,SSC
8790,Student_8790,9,SSC
8791,Student_8791,9,SSC
8792,Student_8792,10,CBSE
8793,Student_8793,9,SSC
8794,Student_8794,10,SSC
8795,Student_8795,10,SSC
8796,Student_8796,10,SSC
8797,Student_8797,10,SSC
8798,Student_8798,9,CBSE
8799,Student_8799,10,SSC
8800,Student_8800,9,CBSE
8801,Student_8801,10,CBSE
8802,Student_8802,10,SSC
8803,Student_8803,10,CBSE
8804,Student_8804,10,SSC
8805,Student_8805,9,SSC
8806,Student_8806,10,CBSE
8807,Student_8807,10,SSC
