Student_ID,Class,Region,Maths_Score,Science_Score,English_Score,Overall_Percentage,App_Login_Count,Video_Completion_Rate,Attendance_Percentage,Homework_Completion (%),Test_Attempts_Per_Month,Parent_Involvement,Extra_Support_Classes,Fee_Status,Payment_Type,Installment_Regularity,Risk_Level
8756,10,Semi-Urban,80,75,80,78.33333333333333,23,89,63.0,81.0,4,Yes,No,Paid,Installment,On Time,Low
8757,10,Semi-Urban,86,83,85,84.66666666666667,23,85,93.0,83.0,5,Yes,No,Paid,Full,On Time,Low
8758,7,Rural,85,80,84,83.0,28,69,74.0,77.0,7,Yes,No,Paid,Full,On Time,Low
8759,7,Urban,72,68,75,71.66666666666667,30,73,97.0,59.0,6,Yes,No,Paid,Installment,Delayed,Low
8760,6,Semi-Urban,80,84,84,82.66666666666667,31,91,68.0,86.0,5,Yes,Yes,Paid,Installment,On Time,Low
8761,8,Rural,66,65,63,64.66666666666667,13,93,83.0,72.0,4,No,Yes,Pending,Installment,On Time,Low
8762,6,Rural,89,88,88,88.33333333333333,33,51,81.0,77.0,7,Yes,No,Paid,Installment,Delayed,Low
8763,6,Semi-Urban,76,78,76,76.66666666666667,29,77,78.0,91.0,5,No,No,Paid,Installment,On Time,Low
8764,8,Urban,41,44,41,42.0,34,56,61.0,50.0,5,Yes,No,Paid,Installment,On Time,Medium
8765,7,Urban,85,86,84,85.0,22,73,90.0,67.0,4,Yes,No,Pending,Installment,On Time,Low
8766,8,Urban,77,75,78,76.66666666666667,32,66,72.0,95.0,5,Yes,Yes,Paid,Installment,Delayed,Low
8767,9,Rural,21,22,19,20.666666666666668,2,21,41.0,21.0,2,Yes,Yes,Overdue,Full,On Time,High
8768,9,Semi-Urban,59,55,63,59.0,10,75,65.0,56.0,3,Yes,No,Paid,Installment,Delayed,Medium
8769,9,Semi-Urban,53,54,51,52.66666666666666,9,24,39.0,50.0,2,Yes,No,Overdue,Installment,Delayed,High
8770,10,Rural,87,89,89,88.33333333333333,27,56,88.0,83.0,6,Yes,No,Paid,Full,On Time,Low
8771,7,Semi-Urban,42,44,39,41.66666666666666,5,40,58.0,38.0,1,No,Yes,Overdue,Installment,On Time,High
8772,7,Semi-Urban,84,88,82,84.66666666666667,15,84,66.0,78.0,7,No,Yes,Pending,Installment,On Time,Low
8773,10,Urban,69,70,70,69.66666666666667,34,83,98.0,68.0,6,Yes,No,Paid,Installment,On Time,Low
8774,6,Semi-Urban,68,71,71,70.0,10,92,83.0,51.0,4,Yes,No,Paid,Full,On Time,Low
8775,9,Semi-Urban,83,84,87,84.66666666666667,27,60,73.0,83.0,6,Yes,Yes,Paid,Installment,Delayed,Low
8778,8,Urban,72,73,73,72.66666666666667,19,88,64.0,76.0,7,Yes,No,Paid,Installment,On Time,Low
8779,8,Rural,74,78,76,76.0,17,91,71.0,90.0,7,Yes,No,Paid,Installment,On Time,Low
8780,7,Urban,85,83,89,85.66666666666667,23,50,68.0,80.0,5,No,No,Paid,Installment,On Time,Low
8781,10,Urban,70,67,65,67.33333333333333,11,80,70.0,99.0,6,Yes,Yes,Pending,Installment,On Time,Low
8782,7,Semi-Urban,89,89,91,89.66666666666667,16,52,83.0,97.0,4,No,No,Pending,Installment,Delayed,Low
8783,8,Urban,56,58,54,56.0,12,53,63.0,62.0,7,No,No,Paid,Installment,On Time,Medium
8784,6,Semi-Urban,57,61,52,56.66666666666666,19,63,76.0,66.0,7,Yes,Yes,Paid,Full,Delayed,Medium
8785,7,Urban,80,78,83,80.33333333333333,30,74,96.0,52.0,5,Yes,No,Paid,Installment,Delayed,Low
8786,9,Rural,84,86,85,85.0,24,90,91.0,73.0,3,Yes,No,Paid,Installment,On Time,Low
8787,9,Rural,71,67,75,71.0,25,81,69.0,89.0,4,Yes,No,Paid,Installment,On Time,Low
8788,6,Rural,90,93,88,90.33333333333331,24,93,86.0,70.0,4,Yes,No,Paid,Full,On Time,Low
8789,8,Urban,69,69,67,68.33333333333333,14,98,82.0,55.0,6,Yes,No,Paid,Full,On Time,Low
8790,9,Urban,36,32,31,33.0,1,23,48.0,26.0,1,No,Yes,Overdue,Full,On Time,High
8791,9,Semi-Urban,86,88,83,85.66666666666667,31,95,91.0,70.0,5,Yes,No,Pending,Installment,On Time,Low
8792,10,Semi-Urban,38,42,40,40.0,6,19,42.0,43.0,1,Yes,No,Overdue,Installment,On Time,High
8793,7,Semi-Urban,91,87,89,89.0,17,98,67.0,98.0,4,Yes,No,Paid,Installment,On Time,Low
8794,8,Semi-Urban,42,43,40,41.66666666666666,2,42,48.0,56.0,1,Yes,No,Overdue,Full,On Time,High
8795,7,Urban,80,81,81,80.66666666666667,17,81,91.0,61.0,6,Yes,Yes,Pending,Full,On Time,Low
8796,8,Urban,91,90,89,90.0,26,91,85.0,83.0,4,No,No,Paid,Full,On Time,Low
8797,9,Semi-Urban,64,64,65,64.33333333333333,27,69,62.0,70.0,3,Yes,Yes,Paid,Full,On Time,Low
8798,10,Urban,87,90,86,87.66666666666667,31,91,94.0,92.0,7,Yes,No,Pending,Installment,Delayed,Low
8799,7,Urban,32,31,31,31.33333333333333,7,41,33.0,52.0,1,No,No,Overdue,Installment,On Time,High
8800,9,Urban,93,90,88,90.33333333333331,26,89,72.0,87.0,5,No,No,Paid,Full,Delayed,Low
8801,8,Urban,75,76,73,74.66666666666667,24,57,63.0,83.0,5,No,Yes,Paid,Full,On Time,Low
8802,7,Semi-Urban,76,80,73,76.33333333333333,32,58,89.0,73.0,6,Yes,Yes,Pending,Full,On Time,Low
8803,7,Semi-Urban,52,50,54,52.0,9,15,37.0,44.0,1,No,Yes,Overdue,Full,On Time,High
8804,9,Urban,66,68,61,65.0,34,67,93.0,58.0,3,Yes,Yes,Pending,Installment,Delayed,Low
8805,7,Rural,67,65,70,67.33333333333333,23,55,65.0,67.0,5,No,Yes,Paid,Installment,On Time,Low
8806,10,Semi-Urban,85,81,83,83.0,13,85,98.0,60.0,3,Yes,Yes,Paid,Installment,Delayed,Low
8807,10,Semi-Urban,80,78,83,80.33333333333333,24,79,77.0,90.0,3,No,No,Paid,Installment,On Time,Low
8808,9,Rural,56,56,53,55.0,6,22,45.0,58.0,2,Yes,Yes,Overdue,Full,On Time,High
8809,8,Semi-Urban,65,63,68,65.33333333333333,23,65,95.0,50.0,3,Yes,Yes,Pending,Full,On Time,Low
8810,9,Rural,63,59,63,61.66666666666666,34,76,88.0,62.0,3,Yes,No,Paid,Full,Delayed,Low
8811,10,Rural,72,71,68,70.33333333333333,29,54,87.0,73.0,3,No,Yes,Paid,Installment,Delayed,Low
8812,6,Urban,60,59,58,59.0,2,36,62.0,56.0,1,Yes,Yes,Overdue,Installment,On Time,High
8813,6,Semi-Urban,93,96,91,93.33333333333331,15,84,97.0,69.0,5,Yes,Yes,Pending,Installment,Delayed,Low
8814,7,Rural,51,52,51,51.333333333333336,9,38,34.0,45.0,2,Yes,No,Overdue,Full,Delayed,High
8815,7,Urban,44,42,41,42.333333333333336,24,94,61.0,55.0,4,No,No,Paid,Installment,On Time,Medium
8816,6,Semi-Urban,75,75,76,75.33333333333333,18,92,60.0,65.0,4,Yes,Yes,Pending,Full,On Time,Low
8817,10,Urban,92,92,90,91.33333333333331,28,57,78.0,97.0,6,No,No,Pending,Full,On Time,Low
8818,7,Urban,56,57,54,55.66666666666666,12,55,65.0,55.0,5,No,Yes,Paid,Full,On Time,Medium
8819,9,Rural,29,32,26,29.0,6,36,40.0,45.0,2,Yes,Yes,Overdue,Full,Delayed,High
8820,9,Semi-Urban,73,72,70,71.66666666666667,34,68,67.0,65.0,4,Yes,No,Paid,Installment,On Time,Low
8821,10,Urban,81,80,83,81.33333333333333,21,64,85.0,88.0,6,No,No,Pending,Installment,Delayed,Low
8822,7,Rural,44,43,39,42.0,9,26,53.0,32.0,1,Yes,No,Overdue,Full,Delayed,High
8823,9,Rural,69,70,71,70.0,20,69,60.0,80.0,6,No,Yes,Paid,Full,Delayed,Low
8824,7,Urban,95,96,98,96.33333333333331,16,55,94.0,84.0,6,Yes,No,Pending,Full,On Time,Low
8825,7,Urban,78,77,73,76.0,25,98,60.0,94.0,6,No,Yes,Paid,Full,On Time,Low
8826,9,Rural,86,90,87,87.66666666666667,30,64,87.0,57.0,6,Yes,No,Pending,Full,On Time,Low
8827,6,Urban,52,48,48,49.333333333333336,9,39,60.0,54.0,2,No,No,Overdue,Installment,Delayed,High
8828,9,Urban,89,91,84,88.0,30,79,97.0,65.0,5,No,No,Pending,Full,On Time,Low
8829,10,Semi-Urban,85,89,89,87.66666666666667,20,61,92.0,92.0,7,Yes,Yes,Pending,Installment,On Time,Low
8830,8,Rural,79,83,83,81.66666666666667,31,95,82.0,88.0,5,Yes,Yes,Paid,Full,On Time,Low
8831,9,Urban,64,60,67,63.66666666666666,16,85,76.0,74.0,7,Yes,No,Paid,Full,On Time,Low
8832,7,Rural,75,70,72,72.33333333333333,34,61,76.0,81.0,3,Yes,No,Paid,Full,On Time,Low
8833,7,Semi-Urban,83,87,86,85.33333333333333,33,65,97.0,50.0,6,Yes,Yes,Pending,Installment,On Time,Low
8834,9,Rural,67,63,64,64.66666666666667,34,63,85.0,55.0,3,Yes,Yes,Paid,Installment,On Time,Low
8835,8,Rural,79,79,75,77.66666666666667,12,92,79.0,61.0,3,Yes,Yes,Pending,Full,Delayed,Low
8836,9,Rural,71,66,75,70.66666666666667,28,51,60.0,72.0,7,Yes,No,Paid,Installment,On Time,Low
8837,8,Semi-Urban,67,70,62,66.33333333333333,11,53,67.0,57.0,5,Yes,Yes,Pending,Full,Delayed,Low
8838,8,Semi-Urban,86,90,84,86.66666666666667,10,92,85.0,89.0,7,No,Yes,Paid,Installment,On Time,Low
8839,10,Rural,92,95,88,91.66666666666669,27,52,99.0,58.0,4,No,No,Pending,Full,Delayed,Low
8840,7,Rural,95,94,98,95.66666666666669,30,91,88.0,99.0,4,No,No,Pending,Installment,Delayed,Low
8841,7,Semi-Urban,20,21,18,19.666666666666668,6,30,46.0,22.0,2,Yes,No,Overdue,Installment,Delayed,High
8842,8,Urban,85,83,82,83.33333333333333,19,78,86.0,96.0,7,Yes,Yes,Pending,Installment,On Time,Low
8843,7,Semi-Urban,85,87,86,86.0,18,76,85.0,61.0,4,Yes,No,Pending,Full,Delayed,Low
8844,6,Rural,27,23,31,27.0,9,11,56.0,26.0,2,Yes,Yes,Overdue,Full,On Time,High
8845,8,Urban,80,82,79,80.33333333333333,15,68,97.0,64.0,7,No,No,Pending,Installment,On Time,Low
8846,7,Urban,88,87,91,88.66666666666667,19,94,87.0,80.0,3,Yes,Yes,Paid,Installment,On Time,Low
8847,6,Urban,36,37,35,36.0,6,11,61.0,21.0,1,Yes,No,Overdue,Installment,On Time,High
8848,10,Semi-Urban,77,80,74,77.0,13,90,78.0,92.0,4,Yes,Yes,Pending,Full,On Time,Low
8849,7,Semi-Urban,70,67,73,70.0,24,95,77.0,94.0,7,Yes,Yes,Paid,Full,On Time,Low
8851,9,Semi-Urban,34,37,31,34.0,5,18,34.0,30.0,2,No,No,Overdue,Full,On Time,High
8852,9,Rural,43,41,39,41.0,8,47,43.0,25.0,2,Yes,No,Overdue,Full,On Time,High
8853,6,Urban,45,48,42,45.0,8,39,43.0,20.0,1,Yes,No,Overdue,Installment,On Time,High
8854,8,Rural,70,65,71,68.66666666666667,34,53,72.0,70.0,5,Yes,No,Paid,Full,On Time,Low
8855,8,Semi-Urban,77,81,79,79.0,26,67,90.0,66.0,5,Yes,No,Paid,Full,On Time,Low
8856,7,Semi-Urban,66,67,70,67.66666666666667,12,64,71.0,70.0,7,Yes,Yes,Paid,Full,On Time,Low
8857,9,Rural,72,75,76,74.33333333333333,17,59,90.0,52.0,6,No,No,Paid,Installment,Delayed,Low
8858,8,Urban,52,49,52,51.0,3,30,57.0,36.0,2,No,Yes,Overdue,Full,Delayed,High
8859,8,Urban,95,90,94,93.0,28,60,98.0,78.0,4,Yes,No,Paid,Installment,On Time,Low
8860,9,Semi-Urban,72,75,70,72.33333333333333,26,50,76.0,90.0,5,Yes,No,Pending,Full,On Time,Low
8861,10,Semi-Urban,75,72,72,73.0,30,62,75.0,67.0,7,Yes,No,Pending,Full,On Time,Low
8862,8,Semi-Urban,69,67,72,69.33333333333333,18,80,80.0,70.0,7,Yes,Yes,Pending,Installment,On Time,Low
8863,6,Semi-Urban,74,73,72,73.0,33,96,76.0,96.0,4,Yes,No,Paid,Installment,On Time,Low
8864,7,Urban,74,78,76,76.0,12,86,68.0,56.0,4,Yes,Yes,Paid,Full,On Time,Low
8865,8,Rural,75,78,75,76.0,11,92,72.0,78.0,3,Yes,Yes,Paid,Full,On Time,Low
8866,8,Urban,50,54,48,50.66666666666666,13,64,64.0,59.0,6,Yes,No,Paid,Full,On Time,Medium
8868,6,Semi-Urban,54,57,54,55.0,18,60,63.0,60.0,3,Yes,No,Pending,Full,Delayed,Medium
8869,7,Semi-Urban,54,49,50,51.0,10,56,60.0,52.0,3,No,No,Paid,Installment,Delayed,Medium
8870,8,Rural,59,60,54,57.66666666666666,7,13,62.0,37.0,1,No,No,Overdue,Installment,Delayed,High
8871,7,Semi-Urban,75,78,75,76.0,23,64,96.0,74.0,4,Yes,No,Paid,Installment,Delayed,Low
8872,9,Urban,80,81,78,79.66666666666667,11,92,63.0,75.0,6,Yes,No,Pending,Installment,On Time,Low
8873,8,Semi-Urban,78,82,73,77.66666666666667,15,86,74.0,92.0,4,Yes,No,Paid,Installment,Delayed,Low
8874,8,Semi-Urban,90,85,92,89.0,25,91,72.0,87.0,4,Yes,Yes,Pending,Full,On Time,Low
8875,9,Semi-Urban,75,76,78,76.33333333333333,14,79,60.0,80.0,5,No,Yes,Paid,Full,Delayed,Low
8876,10,Semi-Urban,78,78,78,78.0,12,52,91.0,91.0,7,Yes,Yes,Paid,Full,Delayed,Low
8877,8,Urban,73,68,77,72.66666666666667,31,81,94.0,72.0,4,Yes,No,Paid,Installment,On Time,Low
8878,7,Rural,80,83,82,81.66666666666667,13,55,67.0,76.0,7,No,Yes,Paid,Installment,On Time,Low
8879,6,Semi-Urban,78,75,77,76.66666666666667,19,93,78.0,93.0,7,Yes,No,Pending,Full,On Time,Low
8880,7,Semi-Urban,67,71,65,67.66666666666667,21,55,97.0,52.0,3,No,Yes,Paid,Installment,On Time,Low
8881,10,Urban,80,81,77,79.33333333333333,20,75,61.0,84.0,6,Yes,No,Pending,Installment,Delayed,Low
8882,6,Urban,68,63,72,67.66666666666667,23,73,70.0,65.0,3,No,No,Pending,Full,Delayed,Low
8883,7,Urban,82,83,78,81.0,16,84,82.0,74.0,7,Yes,No,Pending,Full,On Time,Low
8884,7,Semi-Urban,95,95,95,95.0,22,82,98.0,71.0,4,Yes,Yes,Pending,Full,On Time,Low
8885,9,Rural,55,52,56,54.333333333333336,23,87,60.0,71.0,5,Yes,No,Paid,Installment,On Time,Medium
8886,10,Urban,69,65,65,66.33333333333333,28,56,71.0,76.0,4,Yes,No,Paid,Full,Delayed,Low
8887,9,Urban,32,32,34,32.666666666666664,2,26,47.0,48.0,2,Yes,Yes,Overdue,Full,Delayed,High
8888,6,Urban,86,84,84,84.66666666666667,27,77,74.0,76.0,3,Yes,Yes,Pending,Installment,On Time,Low
8889,9,Rural,82,84,78,81.33333333333333,21,99,92.0,59.0,4,Yes,Yes,Pending,Installment,On Time,Low
8890,10,Semi-Urban,70,67,72,69.66666666666667,20,76,93.0,69.0,3,Yes,Yes,Pending,Installment,Delayed,Low
8891,8,Semi-Urban,80,81,80,80.33333333333333,32,98,84.0,75.0,5,Yes,Yes,Paid,Installment,On Time,Low
8892,8,Semi-Urban,91,91,93,91.66666666666669,27,62,80.0,98.0,3,Yes,No,Pending,Full,Delayed,Low
8893,6,Urban,32,27,34,31.0,1,20,39.0,33.0,2,Yes,Yes,Overdue,Installment,On Time,High
8894,8,Semi-Urban,70,65,73,69.33333333333333,18,69,95.0,57.0,3,Yes,Yes,Paid,Installment,On Time,Low
8895,9,Urban,42,37,44,41.0,1,42,48.0,39.0,2,Yes,Yes,Overdue,Installment,On Time,High
8896,6,Rural,71,75,74,73.33333333333333,15,68,90.0,68.0,6,No,Yes,Paid,Full,On Time,Low
8897,10,Rural,60,64,64,62.66666666666666,15,98,72.0,50.0,5,Yes,Yes,Paid,Full,On Time,Low
8898,6,Semi-Urban,42,39,40,40.333333333333336,5,48,56.0,20.0,1,Yes,No,Overdue,Full,On Time,High
8899,6,Urban,61,63,59,61.0,20,74,77.0,50.0,5,Yes,Yes,Pending,Installment,Delayed,Low
8900,7,Urban,50,47,49,48.66666666666666,7,11,63.0,51.0,1,No,Yes,Overdue,Full,Delayed,High
8901,7,Semi-Urban,48,50,43,47.0,9,29,55.0,25.0,1,Yes,Yes,Overdue,Installment,On Time,High
8902,6,Rural,61,60,59,60.0,11,66,66.0,75.0,4,Yes,No,Paid,Installment,On Time,Low
8903,8,Rural,55,53,52,53.333333333333336,18,92,77.0,63.0,7,No,Yes,Pending,Full,On Time,Medium
8904,7,Rural,67,70,68,68.33333333333333,10,69,82.0,51.0,5,Yes,Yes,Paid,Installment,On Time,Low
8905,10,Rural,88,84,89,87.0,10,59,96.0,99.0,5,Yes,No,Paid,Full,On Time,Low
8906,9,Rural,51,49,54,51.333333333333336,18,94,64.0,62.0,6,Yes,No,Paid,Installment,Delayed,Medium
8907,7,Semi-Urban,72,69,71,70.66666666666667,25,76,76.0,85.0,5,No,No,Pending,Full,Delayed,Low
8908,6,Semi-Urban,86,88,84,86.0,11,81,95.0,66.0,6,No,No,Paid,Full,On Time,Low
8909,8,Semi-Urban,80,77,79,78.66666666666667,30,57,71.0,71.0,4,Yes,Yes,Pending,Full,Delayed,Low
8910,9,Rural,90,87,90,89.0,34,77,79.0,74.0,3,No,No,Pending,Installment,Delayed,Low
8911,7,Rural,68,69,65,67.33333333333333,13,94,87.0,70.0,7,Yes,No,Paid,Installment,Delayed,Low
8912,8,Semi-Urban,60,61,62,61.0,11,94,78.0,65.0,7,Yes,Yes,Pending,Full,On Time,Low
8913,8,Semi-Urban,62,62,62,62.0,29,90,63.0,75.0,6,Yes,Yes,Paid,Full,Delayed,Low
8914,8,Rural,80,80,79,79.66666666666667,15,87,97.0,62.0,6,Yes,No,Paid,Installment,On Time,Low
8915,6,Urban,88,86,86,86.66666666666667,12,89,76.0,82.0,7,No,Yes,Pending,Full,On Time,Low
8916,10,Semi-Urban,92,88,93,91.0,29,82,77.0,80.0,7,No,Yes,Paid,Installment,On Time,Low
8917,8,Rural,45,45,46,45.333333333333336,1,26,48.0,52.0,2,No,No,Overdue,Installment,On Time,High
8918,9,Rural,72,68,76,72.0,17,96,64.0,94.0,5,Yes,Yes,Pending,Installment,On Time,Low
8919,7,Semi-Urban,90,92,93,91.66666666666669,23,53,66.0,99.0,4,Yes,No,Paid,Installment,On Time,Low
8920,9,Urban,90,86,89,88.33333333333333,26,65,93.0,76.0,6,No,No,Pending,Full,Delayed,Low
8921,6,Rural,77,75,76,76.0,10,93,78.0,72.0,3,Yes,No,Paid,Full,Delayed,Low
8923,9,Rural,69,68,69,68.66666666666667,24,65,62.0,70.0,3,No,No,Paid,Full,On Time,Low
8924,10,Rural,91,86,86,87.66666666666667,10,82,73.0,86.0,7,Yes,No,Paid,Installment,Delayed,Low
8925,6,Rural,85,81,87,84.33333333333333,17,50,96.0,73.0,5,Yes,No,Paid,Full,On Time,Low
8926,6,Rural,38,42,35,38.333333333333336,8,19,30.0,37.0,1,No,No,Overdue,Installment,On Time,High
8927,9,Urban,52,54,53,53.0,31,94,69.0,58.0,3,No,Yes,Paid,Installment,On Time,Medium
8928,6,Semi-Urban,94,90,98,94.0,22,88,99.0,70.0,4,Yes,No,Pending,Full,Delayed,Low
8929,10,Semi-Urban,79,83,77,79.66666666666667,11,73,90.0,70.0,5,No,Yes,Paid,Full,On Time,Low
8930,10,Semi-Urban,48,44,47,46.333333333333336,32,98,60.0,70.0,3,Yes,No,Paid,Full,Delayed,Medium
8931,10,Semi-Urban,85,81,80,82.0,24,71,80.0,78.0,5,Yes,No,Paid,Full,Delayed,Low
8932,7,Semi-Urban,80,84,77,80.33333333333333,27,60,84.0,79.0,3,Yes,No,Pending,Full,Delayed,Low
8933,10,Urban,94,90,94,92.66666666666669,11,73,70.0,97.0,5,No,No,Paid,Full,Delayed,Low
8934,10,Rural,87,84,83,84.66666666666667,22,69,84.0,70.0,5,Yes,No,Paid,Installment,On Time,Low
8935,7,Rural,82,83,77,80.66666666666667,29,67,76.0,63.0,4,Yes,No,Paid,Installment,Delayed,Low
8936,8,Semi-Urban,63,58,62,61.0,17,91,75.0,65.0,6,Yes,No,Pending,Full,Delayed,Low
8937,6,Rural,69,73,68,70.0,20,91,76.0,63.0,7,Yes,No,Paid,Full,Delayed,Low
8938,10,Rural,54,50,50,51.333333333333336,22,99,61.0,73.0,5,Yes,Yes,Pending,Installment,Delayed,Medium
8939,6,Rural,76,76,74,75.33333333333333,20,87,82.0,84.0,3,Yes,No,Paid,Full,Delayed,Low
8940,9,Semi-Urban,64,68,65,65.66666666666667,15,89,65.0,75.0,5,No,No,Pending,Full,On Time,Low
8941,6,Semi-Urban,71,69,66,68.66666666666667,34,71,72.0,66.0,5,Yes,Yes,Paid,Installment,Delayed,Low
8942,7,Urban,65,63,66,64.66666666666667,12,96,63.0,77.0,5,Yes,Yes,Paid,Installment,On Time,Low
8943,6,Semi-Urban,68,71,67,68.66666666666667,22,97,61.0,87.0,6,Yes,Yes,Paid,Installment,On Time,Low
8944,6,Urban,51,52,54,52.333333333333336,2,46,41.0,49.0,1,Yes,No,Overdue,Full,On Time,High
8945,6,Semi-Urban,65,69,69,67.66666666666667,19,99,87.0,54.0,3,Yes,No,Paid,Installment,On Time,Low
8946,8,Rural,35,38,34,35.666666666666664,3,49,63.0,23.0,2,Yes,Yes,Overdue,Full,On Time,High
8947,8,Urban,95,97,91,94.33333333333331,18,52,95.0,99.0,3,Yes,Yes,Paid,Installment,Delayed,Low
8948,9,Urban,95,90,93,92.66666666666669,17,88,98.0,70.0,6,Yes,No,Paid,Full,Delayed,Low
8949,7,Urban,82,78,79,79.66666666666667,13,86,62.0,79.0,3,No,Yes,Paid,Full,On Time,Low
8950,6,Semi-Urban,57,58,61,58.66666666666666,12,87,69.0,52.0,7,Yes,Yes,Paid,Installment,On Time,Medium
8951,6,Urban,44,43,41,42.66666666666666,4,29,63.0,30.0,1,Yes,No,Overdue,Installment,Delayed,High
8952,6,Semi-Urban,54,57,55,55.333333333333336,33,55,86.0,50.0,3,Yes,Yes,Pending,Installment,On Time,Medium
8953,6,Urban,94,92,91,92.33333333333331,29,59,78.0,93.0,7,Yes,Yes,Pending,Full,On Time,Low
8954,8,Semi-Urban,77,81,74,77.33333333333333,11,86,95.0,63.0,7,Yes,No,Pending,Full,On Time,Low
8955,9,Urban,72,67,76,71.66666666666667,31,78,76.0,62.0,3,Yes,Yes,Paid,Installment,Delayed,Low
8956,10,Rural,56,57,54,55.66666666666666,8,45,54.0,42.0,2,Yes,No,Overdue,Installment,On Time,High
8957,7,Rural,63,64,65,64.0,15,65,95.0,59.0,3,No,No,Paid,Full,Delayed,Low
8958,6,Urban,90,85,92,89.0,11,59,86.0,97.0,3,Yes,Yes,Pending,Full,On Time,Low
8959,9,Semi-Urban,73,69,73,71.66666666666667,29,57,72.0,76.0,4,No,No,Paid,Installment,On Time,Low
8960,10,Semi-Urban,57,59,60,58.66666666666666,9,43,50.0,48.0,2,Yes,No,Overdue,Installment,On Time,High
8961,9,Semi-Urban,83,79,79,80.33333333333333,10,94,75.0,70.0,7,Yes,Yes,Pending,Installment,On Time,Low
8962,8,Rural,43,42,40,41.66666666666666,6,24,59.0,39.0,2,No,No,Overdue,Full,On Time,High
8963,10,Rural,91,93,93,92.33333333333331,34,66,82.0,84.0,4,Yes,No,Paid,Installment,On Time,Low
8964,9,Rural,86,88,88,87.33333333333333,17,65,90.0,61.0,7,Yes,No,Paid,Installment,On Time,Low
8965,8,Semi-Urban,69,70,64,67.66666666666667,21,62,78.0,50.0,7,No,Yes,Paid,Full,On Time,Low
8966,9,Semi-Urban,65,67,64,65.33333333333333,28,94,63.0,97.0,5,Yes,Yes,Pending,Installment,Delayed,Low
8967,9,Semi-Urban,65,63,66,64.66666666666667,33,73,67.0,71.0,7,No,Yes,Pending,Full,Delayed,Low
8968,10,Urban,77,79,81,79.0,26,50,68.0,93.0,6,Yes,No,Paid,Full,Delayed,Low
8969,8,Urban,75,78,78,77.0,34,90,60.0,76.0,4,Yes,Yes,Paid,Installment,Delayed,Low
8970,6,Urban,74,77,77,76.0,29,91,90.0,70.0,6,Yes,No,Paid,Installment,On Time,Low
8971,7,Rural,61,56,60,59.0,3,48,53.0,52.0,1,No,No,Overdue,Installment,On Time,High
8972,10,Rural,86,81,86,84.33333333333333,10,65,76.0,76.0,3,No,No,Paid,Full,On Time,Low
8973,8,Semi-Urban,76,75,72,74.33333333333333,13,56,87.0,83.0,4,Yes,No,Pending,Full,On Time,Low
8974,9,Urban,63,66,65,64.66666666666667,13,75,60.0,69.0,5,No,Yes,Paid,Installment,On Time,Low
8975,8,Semi-Urban,49,51,44,48.0,12,59,72.0,57.0,4,Yes,No,Paid,Full,Delayed,Medium
8976,7,Urban,46,45,50,47.0,5,39,46.0,50.0,1,Yes,No,Overdue,Installment,Delayed,High
8977,7,Urban,78,78,74,76.66666666666667,26,83,83.0,92.0,5,No,Yes,Paid,Full,On Time,Low
8978,6,Semi-Urban,65,65,62,64.0,31,60,74.0,83.0,6,Yes,No,Paid,Installment,On Time,Low
8979,6,Semi-Urban,70,66,73,69.66666666666667,32,88,96.0,75.0,4,Yes,No,Paid,Installment,On Time,Low
8980,7,Urban,58,55,55,56.0,31,61,70.0,57.0,3,Yes,No,Paid,Full,Delayed,Medium
8981,10,Urban,47,42,42,43.66666666666666,22,59,64.0,52.0,5,Yes,No,Pending,Installment,On Time,Medium
8982,10,Rural,59,57,62,59.333333333333336,31,74,96.0,53.0,4,Yes,Yes,Paid,Full,On Time,Medium
8983,9,Semi-Urban,82,84,79,81.66666666666667,17,79,96.0,70.0,3,Yes,Yes,Pending,Full,Delayed,Low
8984,6,Semi-Urban,82,86,80,82.66666666666667,13,65,72.0,93.0,3,No,No,Paid,Full,Delayed,Low
8985,9,Semi-Urban,44,40,41,41.66666666666666,8,11,76.0,35.0,2,No,Yes,Overdue,Installment,On Time,High
8986,6,Semi-Urban,67,68,67,67.33333333333333,20,72,85.0,79.0,6,Yes,No,Pending,Full,On Time,Low
8987,7,Urban,49,45,52,48.66666666666666,2,29,60.0,48.0,2,No,No,Overdue,Installment,On Time,High
8988,10,Rural,45,42,40,42.333333333333336,4,36,47.0,70.0,1,No,No,Overdue,Full,Delayed,High
8989,10,Semi-Urban,95,99,96,96.66666666666669,16,68,90.0,88.0,4,Yes,Yes,Paid,Full,On Time,Low
8990,7,Urban,69,71,65,68.33333333333333,13,92,73.0,95.0,6,Yes,No,Paid,Installment,Delayed,Low
8991,9,Urban,73,76,77,75.33333333333333,12,78,97.0,76.0,3,No,No,Pending,Installment,On Time,Low
8992,9,Urban,78,80,78,78.66666666666667,25,79,62.0,67.0,4,Yes,No,Paid,Installment,On Time,Low
8993,8,Urban,79,74,74,75.66666666666667,33,52,81.0,63.0,5,Yes,No,Paid,Installment,Delayed,Low
8995,9,Semi-Urban,83,84,79,82.0,24,95,88.0,99.0,6,No,Yes,Paid,Full,On Time,Low
8996,7,Semi-Urban,66,62,62,63.333333333333336,24,51,73.0,86.0,5,Yes,No,Paid,Full,On Time,Low
8997,9,Rural,62,57,64,61.0,22,58,77.0,78.0,4,Yes,Yes,Paid,Installment,Delayed,Low
